,place_city,place_region,place_city_en,place_region_area,place_region_pop_2018,place_region_pop_2018_density,place_region_area_perc,place_region_vrp_2016,place_region_pop_2017,place_region_pop_2016,place_region_pop_diff_2017_2016,place_region_pop_diff_n_2017_2016,place_region_pop_diff_m_2017_2016,place_region_wage_2016,place_region_wage_2017,place_region_wage_2018,place_region_wage_diff_2018_2017,place_region_wage_diff_2017_2016,place_is_region_capital,place_region_pop_2017_density,place_region_pop_2016_density,place_region_pop_diff_2018_2017,place_city_lat,place_city_lon
404,Ярцево,Смоленская область,YARTSEVO G,49779.0,949348.0,19.1,0.291,262.3,953201.0,958630.0,-5429.0,-5624.0,195.0,22470.6,23948.0,26457.2,2509.2,1477.4,0,19.1,19.3,-3853.0,55.066228,32.688361
405,Ясногорск,Забайкальский край,YASNOGORSK P,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,50.876667,115.699043
406,Екатеринбург,Свердловская область,YEKATERINBURG,194307.0,4325256.0,22.3,1.135,1978.1,4329341.0,4330006.0,-665.0,-991.0,326.0,29961.9,32256.5,33809.4,1552.9,2294.6,1,22.3,22.3,-4085.0,56.839104,60.60825
407,Йошкар-Ола,Республика Марий Эл,YOSHKAR-OLA,23375.0,682333.0,29.2,0.136,160.5,684684.0,685865.0,-1181.0,492.0,-1673.0,20332.0,20993.6,24952.9,3959.3,661.6,1,29.3,29.3,-2351.0,56.632825,47.897246
408,Южно-Сахалинск,Сахалинская область,YU-SAHALINSK,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
409,Южно-Сахалинск,Сахалинская область,YU-SAKHALINS,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
410,Южно-Сахалинск,Сахалинская область,YU.SAKHALINS,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
411,Юктали,Амурская область,YUKTALI P,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,56.593915,121.648022
412,Юрга,Кемеровская область,YURGA G,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,55.7136,84.934799
413,Южно-Сахалинск,Сахалинская область,YUZHNO SAKHAL,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
414,Южно-Сахалинск,Сахалинская область,YUZHNO-SAKHA,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
415,Южно-Сахалинск,Сахалинская область,YUZHNO-SAKHALIN,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
416,Заречный,Пензенская область,ZARECHNYY G,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.196014,45.169273
417,Заринск,Алтайский край,ZARINSK G,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,53.707915,84.934861
418,Сибирский,Алтайский край,ZATO SIBIRSK,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,53.557068,83.838425
419,Зеленогорск,Красноярский край,ZELENOGORSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.11356,94.589279
420,Зея,Амурская область,ZEYA,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,53.740358,127.271625
421,Железногорск,Красноярский край,ZHELEZNOGORS,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.250938,93.53286
422,Железногорск,Красноярский край,ZHELEZNOGORSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.250938,93.53286
423,Жуковский,Московская область,ZHUKOVSKIJ,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.59728,38.119986
424,Жуковский,Московская область,ZHUKOVSKIY,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.59728,38.119986
425,Жуковский,Московская область,ZHUKOVSKIY G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.59728,38.119986
426,Армавир,Краснодарский край,ARMAVIR G,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,44.999358,41.129406
427,Аткарск,Саратовская область,ATKARSK G,101240.0,2462950.0,24.3,0.591,655.1,2479260.0,2487529.0,-8269.0,-7705.0,-564.0,21676.6,22609.6,25275.1,2665.5,933.0,0,24.5,24.6,-16310.0,51.882442,45.012573
428,Балабаново,Калужская область,BALABANOVO,29777.0,1012156.0,34.0,0.174,373.4,1014570.0,1009772.0,4798.0,-2958.0,7756.0,28515.0,30281.3,34182.0,3900.7,1766.3,0,34.1,33.9,-2414.0,55.178358,36.657556
429,Балабаново,Калужская область,BALABANOVO G,29777.0,1012156.0,34.0,0.174,373.4,1014570.0,1009772.0,4798.0,-2958.0,7756.0,28515.0,30281.3,34182.0,3900.7,1766.3,0,34.1,33.9,-2414.0,55.178358,36.657556
430,Бийск,Алтайский край,BIJSK,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,52.53949,85.214867
431,Бикин,Хабаровский край,BIKIN,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,46.819363,134.254822
432,Большой Камень,Приморский край,BOLSHOY KAMEN,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,43.112119,132.35091
433,Череповец,Вологодская область,CHEREPOVETS,144527.0,1176689.0,8.1,0.844,486.2,1183860.0,1187685.0,-3825.0,-2083.0,-1742.0,26873.2,28067.4,32679.9,4612.5,1194.2,0,8.2,8.2,-7171.0,59.128696,37.916389
434,Черногорск,Республика Хакасия,CHERNOGORSK,61569.0,537513.0,8.7,0.36,182.4,537668.0,536781.0,887.0,697.0,190.0,29311.5,31815.6,34525.0,2709.4,2504.1,0,8.7,8.7,-155.0,53.828236,91.31321
435,Димитровград,Ульяновская область,DIMITROVGRAD,37181.0,1246618.0,33.5,0.217,328.2,1252887.0,1257621.0,-4734.0,-3997.0,-737.0,22205.1,24134.2,26714.1,2579.9,1929.1,0,33.7,33.8,-6269.0,54.2189,49.603898
436,Геленджик,Краснодарский край,GELENDZHIK,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,44.560945,38.076683
437,Грязи,Липецкая область,GRYAZI,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,0,48.1,48.1,-6020.0,52.49612,39.955162
438,Грязи,Липецкая область,GRYAZI G,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,0,48.1,48.1,-6020.0,52.49612,39.955162
439,Южно-Сахалинск,Сахалинская область,JUZHNO-SAHAL,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
440,Киселёвск,Кемеровская область,KISELEVSK,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.004987,86.635477
441,Киселёвск,Кемеровская область,KISELEVSK G,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.004987,86.635477
442,Клин,Московская область,KLIN,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.335554,36.735215
443,Клин,Московская область,KLIN G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.335554,36.735215
444,Клинцы,Брянская область,KLINTSI,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,52.758511,32.240097
445,Клинцы,Брянская область,KLINTSY,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,52.758511,32.240097
446,Клинцы,Брянская область,KLINTSY G,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,52.758511,32.240097
447,Корсаков,Сахалинская область,KORSAKOV,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,0,5.6,5.6,2837.0,46.632815,142.781015
448,Корсаков,Сахалинская область,KORSAKOV G,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,0,5.6,5.6,2837.0,46.632815,142.781015
449,Котлас,Архангельская область (без округа),KOTLAS G,413103.0,1111031.0,2.7,2.412,427.9,1121813.0,1130240.0,-8427.0,-2161.0,-6266.0,35851.4,37493.4,41783.6,4290.2,1642.0,0,2.7,2.7,-10782.0,61.252151,46.647629
450,Котовск,Тамбовская область,KOTOVSK G,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.587042,41.499425
451,Краснодар,Краснодарский край,KRASHODAR,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,1,73.8,73.0,32475.0,45.035257,38.976481
452,Красное Село,Санкт-Петербург,KRASNOE SELO,1403.0,5351935.0,3814.6,0.008,3742.2,5281579.0,5225690.0,55889.0,11180.0,44709.0,42104.4,47436.1,58597.8,11161.7,5331.7,0,3764.5,3724.7,70356.0,59.733921,30.085941
453,Краснокаменск,Забайкальский край,KRASNOKAMENSK,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,50.096992,118.041344
454,Краснокамск,Пермский край,KRASNOKAMSK,160236.0,2623122.0,16.4,0.936,1091.3,2632097.0,2634409.0,-2312.0,889.0,-3201.0,27347.0,29522.2,32009.0,2486.8,2175.2,0,16.4,16.4,-8975.0,58.081466,55.745352
455,Кстово,Нижегородская область,KSTOVO,76624.0,3234752.0,42.2,0.447,1182.3,3247713.0,3260267.0,-12554.0,-11420.0,-1134.0,24958.7,26727.2,28980.1,2252.9,1768.5,0,42.4,42.5,-12961.0,56.149551,44.198032
456,Кубинка,Московская область,KUBINKA,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.575549,36.69528
457,Лиски,Воронежская область,LISKI,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,50.982079,39.496941
458,Лиски,Воронежская область,LISKI G,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,50.982079,39.496941
459,Лобня,Московская область,LOBNYA,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.010447,37.467083
460,Лобня,Московская область,LOBNYA G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.010447,37.467083
461,Лучегорск,Приморский край,LUCHEGORSK,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,46.44432,134.300673
462,Михайловск,Ставропольский край,MIKHAYLOVSK,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,45.132491,42.02633
463,Мончегорск,Мурманская область,MONCHEGORSK,144902.0,753557.0,5.2,0.846,425.8,757621.0,762173.0,-4552.0,-209.0,-4343.0,45063.1,47349.7,52351.0,5001.3,2286.6,0,5.2,5.3,-4064.0,67.939903,32.931679
464,Можга,Удмуртская Республика,MOZHGA,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,56.442735,52.213852
465,Можга,Удмуртская Республика,MOZHGA G,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,56.442735,52.213852
466,Мытищи,Московская область,MYTISCHI,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.909493,37.733936
467,Наро-Фоминск,Московская область,NARO-FOMINSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.387947,36.739831
468,Назарово,Красноярский край,NAZAROVO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.011593,90.418503
469,Назарово,Красноярский край,NAZAROVO G,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.011593,90.418503
470,Нефтеюганск,Ханты-Мансийский автономный округ-Югра,NEFTEYUGANSK,534801.0,1655074.0,3.1,3.123,3031.2,1646078.0,1626755.0,19323.0,15459.0,3864.0,57415.0,58625.8,64151.8,5526.0,1210.8,0,3.1,3.0,8996.0,61.090309,72.6101
471,Новоалтайск,Алтайский край,NOVOALTAYSK,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,53.393341,83.939407
472,Новочеркасск,Ростовская область,NOVOCHERKASS,100967.0,4220452.0,41.8,0.59,1270.9,4231355.0,4236000.0,-4645.0,-9680.0,5035.0,23402.7,25431.6,27594.2,2162.6,2028.9,0,41.9,42.0,-10903.0,47.41066,40.101986
473,Новокуйбышевск,Самарская область,NOVOKUYBYSHE,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,53.099243,49.948364
474,Облучье,Еврейская автономная область,OBLUCHYE G,36271.0,162014.0,4.5,0.212,46.9,164217.0,166120.0,-1903.0,-301.0,-1602.0,29638.2,30956.7,35292.5,4335.8,1318.5,0,4.5,4.6,-2203.0,49.014515,131.053804
475,Павловский Посад,Московская область,PAVLOVSKIY P,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.781336,38.650784
476,Протвино,Московская область,PROTVINO G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,54.87077,37.218863
477,Рассказово,Тамбовская область,RASSKAZOVO,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.658699,41.879002
478,Рассказово,Тамбовская область,RASSKAZOVO G,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.658699,41.879002
479,Саянск,Иркутская область,SAYANSK G,774846.0,2404195.0,3.1,4.525,1068.7,2408901.0,2412800.0,-3899.0,3247.0,-7146.0,32684.1,34262.5,37959.6,3697.1,1578.4,0,3.1,3.1,-4706.0,54.11233,102.178516
480,Селенгинск,Республика Бурятия,SELENGINSK,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,52.007378,106.867599
481,Селенгинск,Республика Бурятия,SELENGINSK P,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,52.007378,106.867599
482,Щёкино,Тульская область,SHCHEKINO G,25679.0,1491855.0,58.1,0.15,517.7,1499417.0,1506446.0,-7029.0,-10251.0,3222.0,26723.7,28564.2,31840.0,3275.8,1840.5,0,58.4,58.7,-7562.0,54.004465,37.517908
483,Солнечногорск,Московская область,SOLNECHNOGOR,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.185403,36.978117
484,Тимашевск,Краснодарский край,TIMASHEVSK,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,45.612353,38.95043
485,Тимашевск,Краснодарский край,TIMASHEVSK G,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,45.612353,38.95043
486,Троицк,Москва,TROITSK G,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,0,4834.3,4814.6,125804.0,55.472817,37.301746
487,Тюмень,Тюменская область (без округов),TUMEN,160122.0,1498779.0,9.4,0.935,927.0,1477903.0,1454626.0,23277.0,6534.0,16743.0,33826.6,35546.5,40175.6,4629.1,1719.9,1,9.2,9.1,20876.0,57.153534,65.542274
488,Воскресенск,Московская область,VOSKRESENSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.322518,38.681682
489,Южно-Сахалинск,Сахалинская область,Y.SAKHALINSK,87101.0,490181.0,5.6,0.509,767.8,487344.0,487293.0,51.0,538.0,-487.0,69384.4,72157.4,75310.4,3153.0,2773.0,1,5.6,5.6,2837.0,46.957427,142.727438
490,Закаменск,Республика Бурятия,ZAKAMENSK,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,50.377804,103.291527
491,Зеленоград,Москва,ZELENOGRAD G,2561.0,12506468.0,4883.4,0.015,14299.8,12380664.0,12330126.0,50538.0,21486.0,29052.0,60161.6,61277.5,70250.8,8973.3,1115.9,0,4834.3,4814.6,125804.0,55.996417,37.198462
492,Зырянское,Томская область,ZYRYANSKOYE,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,56.834206,86.621178
493,Усолье-Сибирское,Иркутская область,53 KRASNIKH,774846.0,2404195.0,3.1,4.525,1068.7,2408901.0,2412800.0,-3899.0,3247.0,-7146.0,32684.1,34262.5,37959.6,3697.1,1578.4,0,3.1,3.1,-4706.0,52.751201,103.662162
494,Алексеевское,Республика Татарстан,ALEKSEEVSKOE,67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,0,57.3,57.0,9031.0,55.304965,50.112892
